Date,Hour,Demand_MW,Total_Production_MW,Coal_MW,Hydrocarbons_MW,Water_MW,Nuclear_MW,Wind_MW,Solar_MW,Biomass_MW,Import_MW
6/12/2023,3,6294.88,5973.848333,888.38,418.365,3290.72,669.5616667,278.91,386.315,41.59833333,374.2933333
6/12/2023,4,6296.985,5970.76,886.82,418.2633333,3291.635,670.0616667,279.99,382.48,41.51,378.4766667
6/12/2023,5,6299.095,5967.675,885.26,418.1616667,3292.55,670.5633333,281.07,378.6433333,41.425,382.6616667
6/12/2023,6,6301.2,5964.585,883.7,418.0583333,3293.465,671.065,282.1516667,374.81,41.335,386.845
6/12/2023,7,6303.305,5961.5,882.135,417.9583333,3294.381667,671.565,283.24,370.9716667,41.25,391.03
6/12/2023,8,6305.415,5958.411667,880.57,417.855,3295.298333,672.0683333,284.32,367.14,41.16166667,395.2133333
6/12/2023,9,6307.518333,5955.325,879.01,417.755,3296.211667,672.5683333,285.4,363.3,41.075,399.3966667
6/12/2023,10,6309.625,5952.238333,877.45,417.6516667,3297.128333,673.0683333,286.48,359.47,40.98833333,403.5816667
6/12/2023,11,6311.733333,5949.15,875.89,417.5516667,3298.041667,673.5716667,287.57,355.63,40.9,407.765
6/12/2023,12,6313.838333,5946.065,874.33,417.4483333,3298.958333,674.0716667,288.65,351.7983333,40.815,411.95
6/12/2023,13,6315.945,5942.975,872.7616667,417.3483333,3299.871667,674.5733333,289.73,347.96,40.725,416.1333333
6/12/2023,14,6318.053333,5939.89,871.2,417.245,3300.788333,675.075,290.81,344.1266667,40.64,420.3166667
6/12/2023,15,6320.158333,5936.801667,869.64,417.145,3301.701667,675.575,291.8966667,340.29,40.55166667,424.5016667
6/12/2023,16,6322.265,5933.715,868.08,417.0416667,3302.618333,676.0783333,292.98,336.455,40.465,428.685
6/12/2023,17,6324.373333,5930.626667,866.52,416.9416667,3303.535,676.5783333,294.06,332.62,40.37666667,432.87
6/12/2023,18,6326.476667,5927.54,864.96,416.8383333,3304.45,677.0783333,295.14,328.7833333,40.29,437.0533333
6/12/2023,19,6328.585,5924.455,863.39,416.7366667,3305.365,677.5816667,296.2233333,324.95,40.205,441.2366667
6/12/2023,20,6330.691667,5921.365,861.83,416.635,3306.28,678.0816667,297.31,321.1116667,40.115,445.4216667
6/12/2023,21,6332.796667,5918.28,860.27,416.535,3307.195,678.5816667,298.39,317.28,40.03,449.605
6/12/2023,22,6334.905,5915.191667,858.71,416.4316667,3308.11,679.085,299.47,313.4416667,39.94166667,453.79
6/12/2023,23,6337.011667,5912.105,857.15,416.3316667,3309.025,679.585,300.55,309.61,39.855,457.9733333
6/13/2023,0,6339.116667,5909.016667,855.5866667,416.2283333,3309.94,680.0866667,301.64,305.77,39.76666667,462.1566667
6/13/2023,1,6341.225,5905.93,854.02,416.1266667,3310.855,680.5883333,302.72,301.94,39.68,466.3416667
6/13/2023,2,6343.33,5902.845,852.46,416.025,3311.77,681.0883333,303.8,298.1,39.595,470.525
6/13/2023,3,6345.435,5899.755,850.9,415.925,3312.688333,681.59,304.88,294.2683333,39.505,474.71
6/13/2023,4,6347.545,5896.67,849.34,415.8216667,3313.601667,682.0916667,305.9666667,290.43,39.42,478.8933333
6/13/2023,5,6349.65,5893.581667,847.78,415.72,3314.518333,682.5916667,307.05,286.5966667,39.33166667,483.0766667
6/13/2023,6,6351.755,5890.495,846.215,415.6183333,3315.431667,683.0933333,308.13,282.76,39.245,487.2616667
6/13/2023,7,6353.865,5887.406667,844.65,415.5166667,3316.348333,683.595,309.21,278.925,39.15666667,491.445
6/13/2023,8,6355.97,5884.32,843.09,415.415,3317.261667,684.0966667,310.2933333,275.09,39.07,495.63
6/13/2023,9,6358.075,5881.233333,841.53,415.315,3318.178333,684.5983333,311.38,271.2533333,38.98333333,499.8133333
6/13/2023,10,6360.185,5878.145,839.97,415.2116667,3319.091667,685.0983333,312.46,267.42,38.895,503.9966667
6/13/2023,11,6362.288333,5875.06,838.41,415.11,3320.008333,685.6,313.54,263.5816667,38.81,508.1816667
6/13/2023,12,6364.395,5871.971667,836.8416667,415.0083333,3320.923333,686.1016667,314.6216667,259.75,38.72166667,512.365
6/13/2023,13,6366.503333,5868.885,835.28,414.9066667,3321.84,686.6016667,315.71,255.91,38.635,516.55
6/13/2023,14,6368.608333,5865.796667,833.72,414.805,3322.755,687.1033333,316.79,252.08,38.54666667,520.7333333
6/13/2023,15,6370.715,5862.71,832.16,414.7033333,3323.67,687.605,317.87,248.24,38.46,524.9166667
6/13/2023,16,6372.823333,5859.623333,830.6,414.6016667,3324.585,688.105,318.95,244.4083333,38.37333333,529.1033333
6/13/2023,17,6374.928333,5856.535,829.0383333,414.5,3325.5,688.6083333,320.0383333,240.57,38.285,533.285
6/13/2023,18,6377.035,5853.448333,827.47,414.3983333,3326.415,689.1083333,321.12,236.7366667,38.19833333,537.47
6/13/2023,19,6379.143333,5850.361667,825.91,414.2966667,3327.33,689.6083333,322.2,232.9,38.11166667,541.655
6/13/2023,20,6381.246667,5847.275,824.35,414.195,3328.245,690.1116667,323.28,229.065,38.025,545.8366667
6/13/2023,21,6383.355,5844.186667,822.79,414.0933333,3329.16,690.6116667,324.365,225.23,37.93666667,550.0233333
6/13/2023,22,6385.461667,5841.1,821.23,413.9916667,3330.076667,691.1116667,325.45,221.395,37.85,554.205
6/13/2023,23,6387.566667,5838.013333,819.6666667,413.89,3330.991667,691.615,326.53,217.56,37.76333333,558.39
6/14/2023,0,6389.675,5834.925,818.1,413.7883333,3331.908333,692.115,327.61,213.7233333,37.675,562.575
6/14/2023,1,6391.781667,5831.838333,816.54,413.685,3332.821667,692.6183333,328.6916667,209.89,37.58833333,566.7566667
6/14/2023,2,6393.886667,5828.75,814.98,413.585,3333.738333,693.1183333,329.78,206.0516667,37.5,570.9433333
6/14/2023,3,6395.995,5825.665,813.42,413.4833333,3334.651667,693.6183333,330.86,202.22,37.415,575.125
6/14/2023,4,6398.1,5822.576667,811.86,413.3816667,3335.568333,694.1216667,331.94,198.38,37.32666667,579.31
6/14/2023,5,6400.205,5819.49,810.2933333,413.28,3336.481667,694.6216667,333.02,194.55,37.24,583.495
6/14/2023,6,6402.315,5816.403333,808.73,413.1783333,3337.398333,695.1216667,334.1083333,190.71,37.15333333,587.6766667
6/14/2023,7,6404.42,5813.315,807.17,413.075,3338.311667,695.625,335.19,186.8783333,37.065,591.8633333
6/14/2023,8,6406.065,5811.615,806.1133333,413.2933333,3338.415,696.2433333,336.1716667,184.375,37.00166667,594.4783333
6/14/2023,9,6406.555,5813.383333,806.315,414.3066667,3336.48,697.155,336.9116667,185.2116667,36.99333333,593.175
6/14/2023,10,6407.001667,5815.286667,806.5683333,415.3533333,3334.463333,698.0816667,337.64,186.18,36.99,591.715
6/14/2023,11,6407.445,5817.193333,806.8216667,416.3983333,3332.446667,699.005,338.37,187.15,36.98333333,590.255
6/14/2023,12,6407.891667,5819.096667,807.0733333,417.4433333,3330.43,699.9316667,339.1,188.12,36.98,588.795
6/14/2023,13,6408.335,5821.003333,807.3266667,418.4883333,3328.413333,700.855,339.83,189.0883333,36.975,587.335
6/14/2023,14,6408.781667,5822.906667,807.5783333,419.535,3326.398333,701.78,340.5583333,190.0583333,36.97,585.8716667
6/14/2023,15,6409.225,5824.813333,807.8316667,420.58,3324.381667,702.705,341.2883333,191.0266667,36.96666667,584.4116667
6/14/2023,16,6409.671667,5826.716667,808.085,421.625,3322.363333,703.6283333,342.0166667,191.9966667,36.96,582.9516667
6/14/2023,17,6410.115,5828.623333,808.3366667,422.6716667,3320.348333,704.555,342.7466667,192.9666667,36.95666667,581.4916667
6/14/2023,18,6410.561667,5830.526667,808.5883333,423.7166667,3318.331667,705.4783333,343.475,193.935,36.95,580.0316667
6/14/2023,19,6411.005,5832.433333,808.8433333,424.7633333,3316.316667,706.405,344.205,194.905,36.94833333,578.5716667
6/14/2023,20,6411.45,5834.336667,809.095,425.8083333,3314.298333,707.3283333,344.935,195.8733333,36.94,577.1116667
6/14/2023,21,6411.895,5836.245,809.3466667,426.8533333,3312.281667,708.2533333,345.6633333,196.8433333,36.93833333,575.6516667
6/14/2023,22,6412.34,5838.15,809.6,427.8983333,3310.266667,709.1783333,346.3933333,197.8116667,36.93,574.1916667
6/14/2023,23,6412.785,5840.055,809.8533333,428.945,3308.25,710.1033333,347.1216667,198.7816667,36.93,572.7316667
6/15/2023,0,6413.23,5841.96,810.105,429.99,3306.233333,711.0266667,347.8516667,199.75,36.92,571.2716667
6/15/2023,1,6413.675,5843.865,810.3583333,431.035,3304.216667,711.9533333,348.5816667,200.72,36.92,569.8116667
6/15/2023,2,6414.12,5845.77,810.6116667,432.0816667,3302.2,712.8766667,349.31,201.69,36.91,568.35
6/15/2023,3,6414.565,5847.675,810.8633333,433.1266667,3300.183333,713.8033333,350.04,202.6583333,36.91,566.8883333
6/15/2023,4,6415.008333,5849.58,811.1166667,434.1733333,3298.168333,714.7266667,350.77,203.6283333,36.90166667,565.4283333
6/15/2023,5,6415.455,5851.485,811.3683333,435.2183333,3296.151667,715.6516667,351.4983333,204.5966667,36.9,563.9683333
6/15/2023,6,6415.898333,5853.39,811.6216667,436.2633333,3294.133333,716.5766667,352.2283333,205.5666667,36.89333333,562.5083333
6/15/2023,7,6416.345,5855.295,811.875,437.3083333,3292.118333,717.5016667,352.9566667,206.535,36.89,561.0483333
6/15/2023,8,6416.788333,5857.2,812.1266667,438.355,3290.101667,718.425,353.6866667,207.505,36.88333333,559.5883333
6/15/2023,9,6417.235,5859.105,812.3783333,439.4,3288.086667,719.3516667,354.4166667,208.475,36.88,558.1283333
6/15/2023,10,6417.678333,5861.011667,812.6333333,440.445,3286.068333,720.275,355.145,209.4433333,36.875,556.6683333
6/15/2023,11,6418.125,5862.916667,812.885,441.4916667,3284.051667,721.2016667,355.875,210.4133333,36.87,555.2083333
6/15/2023,12,6418.568333,5864.823333,813.1366667,442.5366667,3282.036667,722.125,356.6033333,211.3816667,36.865,553.7483333
6/15/2023,13,6419.015,5866.726667,813.39,443.5833333,3280.02,723.05,357.3333333,212.3516667,36.86,552.2883333
6/15/2023,14,6419.458333,5868.633333,813.6433333,444.6283333,3278.003333,723.975,358.0616667,213.32,36.85666667,550.8266667
6/15/2023,15,6419.903333,5870.536667,813.895,445.6733333,3275.986667,724.8983333,358.7916667,214.29,36.85,549.365
6/15/2023,16,6420.348333,5872.443333,814.1466667,446.7183333,3273.97,725.825,359.5216667,215.26,36.84833333,547.905
6/15/2023,17,6420.793333,5874.346667,814.4016667,447.765,3271.953333,726.7483333,360.25,216.2283333,36.84,546.445
6/15/2023,18,6421.238333,5876.253333,814.6533333,448.81,3269.938333,727.675,360.98,217.1983333,36.83833333,544.985
6/15/2023,19,6421.683333,5878.156667,814.905,449.855,3267.921667,728.5983333,361.71,218.1666667,36.83,543.525
6/15/2023,20,6422.128333,5880.063333,815.1583333,450.9016667,3265.903333,729.5233333,362.4383333,219.1366667,36.83,542.065
6/15/2023,21,6422.573333,5881.966667,815.4116667,451.9466667,3263.888333,730.4483333,363.1683333,220.105,36.82,540.605
6/15/2023,22,6423.018333,5883.873333,815.6633333,452.9933333,3261.871667,731.3733333,363.8983333,221.075,36.82,539.145
6/15/2023,23,6423.463333,5885.778333,815.9166667,454.0383333,3259.856667,732.2983333,364.6266667,222.045,36.81,537.685
6/16/2023,0,6423.906667,5887.685,816.1683333,455.0833333,3257.84,733.2233333,365.3566667,223.0133333,36.81,536.225
6/16/2023,1,6424.353333,5889.59,816.4216667,456.1283333,3255.821667,734.1466667,366.085,223.9833333,36.80166667,534.765
6/16/2023,2,6424.796667,5891.495,816.675,457.175,3253.806667,735.0733333,366.815,224.9516667,36.8,533.3033333
6/16/2023,3,6425.243333,5893.4,816.9266667,458.22,3251.79,735.9966667,367.5433333,225.9216667,36.79333333,531.8416667
6/16/2023,4,6425.686667,5895.305,817.1783333,459.265,3249.773333,736.9216667,368.2733333,226.89,36.79,530.3816667
6/16/2023,5,6426.133333,5897.21,817.4333333,460.3116667,3247.758333,737.8466667,369.0033333,227.86,36.78333333,528.9216667
6/16/2023,6,6426.576667,5899.115,817.685,461.3566667,3245.74,738.7716667,369.7316667,228.83,36.78,527.4616667
6/16/2023,7,6427.023333,5901.02,817.9366667,462.4033333,3243.723333,739.6966667,370.4616667,229.7983333,36.775,526.0016667
6/16/2023,8,6427.466667,5902.925,818.1916667,463.4466667,3241.708333,740.6216667,371.19,230.7683333,36.77,524.5416667
6/16/2023,9,6427.913333,5904.83,818.4433333,464.4933333,3239.691667,741.545,371.92,231.7366667,36.765,523.0816667
6/16/2023,10,6428.356667,5906.735,818.695,465.5383333,3237.675,742.4716667,372.65,232.7066667,36.76,521.6216667
6/16/2023,11,6428.801667,5908.64,818.9483333,466.585,3235.658333,743.395,373.3783333,233.675,36.75666667,520.1616667
6/16/2023,12,6429.246667,5910.545,819.2016667,467.63,3233.641667,744.32,374.1083333,234.645,36.75,518.7016667
6/16/2023,13,6429.691667,5912.453333,819.4533333,468.675,3231.626667,745.245,374.8383333,235.6133333,36.74666667,517.2416667
6/16/2023,14,6430.136667,5914.356667,819.7066667,469.7216667,3229.61,746.17,375.5666667,236.5833333,36.74,515.78
6/16/2023,15,6430.581667,5916.263333,819.9583333,470.7666667,3227.591667,747.095,376.2966667,237.5533333,36.73833333,514.3183333
6/16/2023,16,6431.026667,5918.166667,820.2116667,471.8133333,3225.576667,748.0183333,377.025,238.5216667,36.73,512.8583333
6/16/2023,17,6431.471667,5920.073333,820.465,472.8566667,3223.56,748.945,377.755,239.4916667,36.73,511.3983333
6/16/2023,18,6431.916667,5921.976667,820.7166667,473.9033333,3221.543333,749.8683333,378.485,240.46,36.72,509.9383333
6/16/2023,19,6432.361667,5923.883333,820.9683333,474.9483333,3219.528333,750.7933333,379.2133333,241.43,36.72,508.4783333
6/16/2023,20,6432.805,5925.786667,821.2233333,475.995,3217.51,751.7183333,379.9433333,242.4,36.71,507.0183333
6/16/2023,21,6433.251667,5927.693333,821.475,477.04,3215.493333,752.6433333,380.6716667,243.3683333,36.71,505.5583333
6/16/2023,22,6433.695,5929.596667,821.7266667,478.085,3213.478333,753.5683333,381.4016667,244.3383333,36.70166667,504.0983333
6/16/2023,23,6434.141667,5931.503333,821.98,479.1316667,3211.461667,754.4933333,382.13,245.3066667,36.7,502.6383333
6/17/2023,0,6434.585,5933.406667,822.2333333,480.1766667,3209.445,755.4166667,382.86,246.2766667,36.69166667,501.1783333
6/17/2023,1,6435.031667,5935.313333,822.485,481.2233333,3207.428333,756.3433333,383.59,247.245,36.69,499.7183333
6/17/2023,2,6435.475,5937.22,822.7366667,482.2666667,3205.411667,757.2666667,384.32,248.215,36.68333333,498.2583333
6/17/2023,3,6435.921667,5939.125,822.9916667,483.3133333,3203.396667,758.1916667,385.0483333,249.1833333,36.68,496.795
6/17/2023,4,6436.365,5941.03,823.2433333,484.3583333,3201.38,759.1166667,385.7783333,250.1533333,36.675,495.335
6/17/2023,5,6436.811667,5942.935,823.495,485.405,3199.361667,760.0416667,386.5066667,251.1216667,36.67,493.875
6/17/2023,6,6437.255,5944.84,823.7483333,486.45,3197.346667,760.9666667,387.2366667,252.0916667,36.665,492.415
6/17/2023,7,6437.7,5946.745,824.0016667,487.495,3195.33,761.8916667,387.965,253.0616667,36.66,490.955
6/17/2023,8,6438.145,5948.65,824.2533333,488.5416667,3193.313333,762.815,388.695,254.03,36.65666667,489.495
6/17/2023,9,6438.59,5950.555,824.5066667,489.5866667,3191.298333,763.7416667,389.425,255,36.65,488.035
6/17/2023,10,6439.035,5952.46,824.7583333,490.6333333,3189.28,764.665,390.1533333,255.97,36.64666667,486.575
6/17/2023,11,6439.48,5954.365,825.0116667,491.6766667,3187.263333,765.59,390.8833333,256.9383333,36.64,485.115
6/17/2023,12,6439.925,5956.27,825.265,492.7233333,3185.248333,766.515,391.6116667,257.9083333,36.63833333,483.655
6/17/2023,13,6440.37,5958.175,825.5166667,493.7683333,3183.231667,767.44,392.3416667,258.8766667,36.63,482.195
6/17/2023,14,6440.815,5960.081667,825.77,494.815,3181.216667,768.365,393.0716667,259.8466667,36.63,480.735
6/17/2023,15,6441.258333,5961.986667,826.0233333,495.86,3179.198333,769.2883333,393.8,260.815,36.62,479.2716667
6/17/2023,16,6441.705,5963.893333,826.275,496.905,3177.181667,770.215,394.53,261.785,36.62,477.8116667
6/17/2023,17,6442.148333,5965.796667,826.5266667,497.9516667,3175.166667,771.1383333,395.26,262.7533333,36.61,476.3516667
6/17/2023,18,6442.595,5967.703333,826.7816667,498.9966667,3173.15,772.065,395.9883333,263.7233333,36.61,474.8916667
6/17/2023,19,6443.038333,5969.606667,827.0333333,500.0416667,3171.133333,772.9883333,396.7183333,264.6916667,36.60166667,473.4316667
6/17/2023,20,6443.485,5971.513333,827.285,501.0866667,3169.116667,773.9133333,397.4466667,265.6616667,36.6,471.9716667
6/17/2023,21,6443.928333,5973.416667,827.5383333,502.1333333,3167.1,774.8383333,398.1766667,266.63,36.59166667,470.5116667
6/17/2023,22,6444.375,5975.323333,827.7916667,503.1783333,3165.083333,775.7633333,398.9066667,267.6,36.59,469.0516667
6/17/2023,23,6444.818333,5977.226667,828.0433333,504.225,3163.068333,776.6866667,399.635,268.57,36.58333333,467.5916667
6/18/2023,0,6445.265,5979.133333,828.2966667,505.27,3161.051667,777.6133333,400.365,269.54,36.58,466.1316667
6/18/2023,1,6445.708333,5981.036667,828.5483333,506.315,3159.033333,778.5366667,401.0933333,270.5083333,36.57333333,464.6716667
6/18/2023,2,6446.153333,5982.943333,828.8016667,507.3616667,3157.018333,779.4633333,401.8233333,271.4783333,36.57,463.2116667
6/18/2023,3,6446.598333,5984.846667,829.055,508.4066667,3155.001667,780.3866667,402.5516667,272.4466667,36.565,461.7483333
6/18/2023,4,6447.043333,5986.755,829.3066667,509.4516667,3152.986667,781.3116667,403.2816667,273.4166667,36.56,460.2883333
6/18/2023,5,6447.488333,5988.66,829.5583333,510.4966667,3150.968333,782.2366667,404.0116667,274.385,36.55666667,458.8283333
6/18/2023,6,6447.933333,5990.565,829.8133333,511.5433333,3148.951667,783.1616667,404.74,275.355,36.55,457.3683333
6/18/2023,7,6448.378333,5992.47,830.065,512.5883333,3146.936667,784.085,405.47,276.3233333,36.54666667,455.9083333
6/18/2023,8,6448.823333,5994.375,830.3166667,513.635,3144.92,785.0116667,406.2,277.2933333,36.54,454.4483333
6/18/2023,9,6449.268333,5996.28,830.57,514.68,3142.903333,785.935,406.9283333,278.2616667,36.53833333,452.9883333
6/18/2023,10,6449.713333,5998.185,830.8233333,515.725,3140.886667,786.8616667,407.6583333,279.2316667,36.53,451.5283333
6/18/2023,11,6450.156667,6000.09,831.075,516.7716667,3138.87,787.785,408.3866667,280.2,36.52833333,450.0683333
6/18/2023,12,6450.603333,6001.995,831.3266667,517.8166667,3136.853333,788.71,409.1166667,281.17,36.52,448.6083333
6/18/2023,13,6451.046667,6003.9,831.5816667,518.8616667,3134.838333,789.635,409.8466667,282.14,36.52,447.1483333
6/18/2023,14,6451.493333,6005.805,831.8333333,519.9066667,3132.821667,790.5583333,410.575,283.1083333,36.51,445.6883333
6/18/2023,15,6451.936667,6007.71,832.085,520.9533333,3130.803333,791.485,411.305,284.0783333,36.51,444.2266667
6/18/2023,16,6452.383333,6009.615,832.3383333,521.9983333,3128.788333,792.4083333,412.0333333,285.0483333,36.50166667,442.765
6/18/2023,17,6452.826667,6011.523333,832.5916667,523.045,3126.771667,793.335,412.7633333,286.0166667,36.5,441.305
6/18/2023,18,6453.273333,6013.426667,832.8433333,524.09,3124.756667,794.2583333,413.4933333,286.9866667,36.49166667,439.845
6/18/2023,19,6453.716667,6015.333333,833.0966667,525.135,3122.738333,795.1833333,414.2216667,287.955,36.49,438.385
6/18/2023,20,6454.163333,6017.236667,833.3483333,526.1816667,3120.721667,796.1083333,414.9516667,288.925,36.48333333,436.925
6/18/2023,21,6454.606667,6019.143333,833.6016667,527.2266667,3118.706667,797.0333333,415.68,289.8933333,36.48,435.465
6/18/2023,22,6455.051667,6021.046667,833.855,528.2716667,3116.69,797.9566667,416.41,290.8633333,36.47333333,434.005
6/18/2023,23,6455.496667,6022.953333,834.1066667,529.3166667,3114.673333,798.8833333,417.14,291.8316667,36.47,432.545
6/19/2023,0,6455.941667,6024.856667,834.36,530.3633333,3112.656667,799.8066667,417.8683333,292.8016667,36.465,431.085
6/19/2023,1,6456.386667,6026.763333,834.6133333,531.4083333,3110.64,800.7333333,418.5983333,293.77,36.46,429.625
6/19/2023,2,6456.831667,6028.666667,834.865,532.455,3108.623333,801.6566667,419.3283333,294.74,36.455,428.165
6/19/2023,3,6457.276667,6030.573333,835.1166667,533.5,3106.608333,802.5816667,420.0566667,295.71,36.45,426.7016667
6/19/2023,4,6457.721667,6032.476667,835.3716667,534.545,3104.591667,803.5066667,420.7866667,296.6783333,36.44666667,425.2416667
6/19/2023,5,6458.166667,6034.383333,835.6233333,535.5916667,3102.573333,804.4316667,421.515,297.6483333,36.44,423.7816667
6/19/2023,6,6458.611667,6036.288333,835.875,536.6366667,3100.558333,805.3566667,422.245,298.6183333,36.43833333,422.3216667
6/19/2023,7,6459.055,6038.195,836.1283333,537.6816667,3098.541667,806.2816667,422.9733333,299.5866667,36.43,420.8616667
6/19/2023,8,6459.501667,6040.1,836.3816667,538.7266667,3096.526667,807.205,423.7033333,300.5566667,36.42833333,419.4016667
6/19/2023,9,6459.945,6042.005,836.6333333,539.7733333,3094.51,808.1316667,424.4333333,301.525,36.42,417.9416667
6/19/2023,10,6460.391667,6043.91,836.8866667,540.8183333,3092.491667,809.055,425.1616667,302.495,36.42,416.4816667
6/19/2023,11,6460.835,6045.815,837.1383333,541.865,3090.476667,809.98,425.8916667,303.4633333,36.41,415.0216667
6/19/2023,12,6461.281667,6047.72,837.3916667,542.91,3088.46,810.905,426.62,304.4333333,36.41,413.5616667
6/19/2023,13,6461.725,6049.625,837.645,543.955,3086.443333,811.83,427.35,305.4016667,36.4,412.1016667
6/19/2023,14,6462.171667,6051.53,837.8966667,545.0016667,3084.428333,812.755,428.08,306.3716667,36.4,410.6416667
6/19/2023,15,6462.615,6053.435,838.1483333,546.045,3082.41,813.6783333,428.81,307.34,36.39166667,409.18
6/19/2023,16,6463.061667,6055.34,838.4033333,547.0916667,3080.393333,814.605,429.5383333,308.31,36.39,407.7183333
6/19/2023,17,6463.505,6057.245,838.655,548.1366667,3078.378333,815.5283333,430.2683333,309.28,36.38333333,406.2583333
6/19/2023,18,6463.95,6059.15,838.9066667,549.1833333,3076.361667,816.4533333,430.9966667,310.2483333,36.38,404.7983333
6/19/2023,19,6464.395,6061.056667,839.16,550.2283333,3074.345,817.3783333,431.7266667,311.2183333,36.37333333,403.3383333
6/19/2023,20,6464.84,6062.963333,839.4133333,551.275,3072.328333,818.3033333,432.455,312.1866667,36.37,401.8783333
6/19/2023,21,6465.285,6064.866667,839.665,552.32,3070.311667,819.2283333,433.185,313.1566667,36.365,400.4183333
6/19/2023,22,6465.73,6066.773333,839.9166667,553.365,3068.296667,820.1533333,433.915,314.1266667,36.36,398.9583333
6/19/2023,23,6466.175,6068.676667,840.1716667,554.4116667,3066.28,821.0766667,434.6433333,315.095,36.355,397.4983333
6/20/2023,0,6466.62,6070.583333,840.4233333,555.455,3064.261667,822.0033333,435.3733333,316.065,36.35,396.0383333
6/20/2023,1,6467.065,6072.486667,840.675,556.5016667,3062.246667,822.9266667,436.1016667,317.0333333,36.34666667,394.5783333
6/20/2023,2,6467.508333,6074.393333,840.9283333,557.5466667,3060.23,823.8516667,436.8316667,318.0033333,36.34,393.1183333
6/20/2023,3,6467.955,6076.296667,841.1816667,558.5933333,3058.213333,824.7766667,437.56,318.9716667,36.33833333,391.6566667
6/20/2023,4,6468.398333,6078.203333,841.4333333,559.6383333,3056.198333,825.7016667,438.29,319.9416667,36.33,390.195
6/20/2023,5,6468.845,6080.106667,841.6866667,560.685,3054.18,826.6266667,439.02,320.91,36.32833333,388.735
6/20/2023,6,6469.288333,6082.013333,841.9383333,561.73,3052.163333,827.5516667,439.75,321.88,36.32,387.275
6/20/2023,7,6469.735,6083.916667,842.1933333,562.775,3050.148333,828.475,440.4783333,322.85,36.32,385.815
6/20/2023,8,6470.178333,6085.823333,842.445,563.8216667,3048.131667,829.4016667,441.2083333,323.8183333,36.31,384.355
6/20/2023,9,6470.625,6087.73,842.6966667,564.865,3046.115,830.325,441.9366667,324.7883333,36.31,382.895
6/20/2023,10,6471.068333,6089.635,842.95,565.9116667,3044.098333,831.25,442.6666667,325.7566667,36.3,381.435
6/20/2023,11,6471.515,6091.54,843.2033333,566.9566667,3042.081667,832.175,443.3966667,326.7266667,36.3,379.975
6/20/2023,12,6471.958333,6093.445,843.455,568.0033333,3040.066667,833.1,444.125,327.695,36.29166667,378.515
6/20/2023,13,6472.403333,6095.35,843.7066667,569.0483333,3038.05,834.025,444.855,328.665,36.29,377.055
6/20/2023,14,6472.848333,6097.255,843.9616667,570.095,3036.031667,834.9483333,445.5833333,329.635,36.28166667,375.595
6/20/2023,15,6473.293333,6099.16,844.2133333,571.14,3034.016667,835.875,446.3133333,330.6033333,36.28,374.1333333
6/20/2023,16,6473.738333,6101.065,844.465,572.185,3032,836.7983333,447.0416667,331.5733333,36.27333333,372.6716667
6/20/2023,17,6474.183333,6102.97,844.7183333,573.2316667,3029.983333,837.7233333,447.7716667,332.5416667,36.27,371.2116667
6/20/2023,18,6474.628333,6104.875,844.9716667,574.275,3027.968333,838.6483333,448.5016667,333.5116667,36.265,369.7516667
6/20/2023,19,6475.073333,6106.78,845.2233333,575.3216667,3025.95,839.5733333,449.23,334.48,36.26,368.2916667
6/20/2023,20,6475.518333,6108.685,845.4766667,576.3666667,3023.933333,840.4983333,449.96,335.45,36.255,366.8316667
6/20/2023,21,6475.963333,6110.591667,845.7283333,577.4133333,3021.918333,841.4233333,450.69,336.42,36.25,365.3716667
6/20/2023,22,6476.406667,6112.496667,845.9816667,578.4583333,3019.901667,842.3466667,451.4183333,337.3883333,36.24666667,363.9116667
6/20/2023,23,6476.853333,6114.403333,846.235,579.505,3017.886667,843.2733333,452.1483333,338.3583333,36.24,362.4516667
6/21/2023,0,6477.296667,6116.306667,846.4866667,580.55,3015.868333,844.1966667,452.8766667,339.3266667,36.23666667,360.9916667
6/21/2023,1,6477.743333,6118.213333,846.7383333,581.595,3013.851667,845.1233333,453.6066667,340.2966667,36.23,359.5316667
6/21/2023,2,6478.186667,6120.116667,846.9933333,582.64,3011.836667,846.0466667,454.3366667,341.265,36.22833333,358.0716667
6/21/2023,3,6478.633333,6122.023333,847.245,583.685,3009.82,846.9716667,455.065,342.235,36.22,356.61
6/21/2023,4,6479.076667,6123.926667,847.4966667,584.7316667,3007.803333,847.8966667,455.795,343.2033333,36.22,355.1483333
6/21/2023,5,6479.523333,6125.833333,847.75,585.7766667,3005.786667,848.8216667,456.5233333,344.1733333,36.21,353.6883333
6/21/2023,6,6479.966667,6127.736667,848.0033333,586.8233333,3003.77,849.745,457.2533333,345.1433333,36.21,352.2283333
6/21/2023,7,6480.413333,6129.643333,848.255,587.8683333,3001.753333,850.6716667,457.9816667,346.1116667,36.2,350.7683333
6/21/2023,8,6480.856667,6131.546667,848.5066667,588.915,2999.738333,851.595,458.7116667,347.0816667,36.2,349.3083333
6/21/2023,9,6481.301667,6133.453333,848.7616667,589.96,2997.721667,852.5216667,459.4416667,348.05,36.19166667,347.8483333
6/21/2023,10,6481.746667,6135.358333,849.0133333,591.005,2995.703333,853.445,460.17,349.02,36.19,346.3883333
6/21/2023,11,6482.191667,6137.265,849.265,592.05,2993.688333,854.37,460.9,349.99,36.18166667,344.9283333
